# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun 24 01:32:12 2021
#
# COLUMN plntname:       Planet Name
# COLUMN centralwavelng: Central Wavelength [microns]
# COLUMN bandwidth:      Band Width [microns]
# COLUMN plntransdep:    Transit Depth [percentage]
# COLUMN plntransdeperr1: Transit Depth Upper Unc. [percentage]
# COLUMN plntransdeperr2: Transit Depth Lower Unc. [percentage]
# COLUMN plntransdeplim: Transit Depth Limit Flag
# COLUMN plnradj:        Planet Radius [Jupiter radii]
# COLUMN plnradjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN plnradjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN plnradjlim:     Planet Radius Limit Flag
# COLUMN plnratror:      Ratio of Planet to Stellar Radius
# COLUMN plnratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN plnratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN plnratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN plntranmid:     Transit Mid-Point [BJD]
# COLUMN plntranmiderr1: Transit Mid-Point Upper Unc. [BJD]
# COLUMN plntranmiderr2: Transit Mid-Point Lower Unc. [BJD]
# COLUMN plntranmidlim:  Transit Mid-Point Limit Flag
# COLUMN plntranreflink: Reference
# COLUMN facility:       Facility
# COLUMN instrument:     Instrument
#
plntname,centralwavelng,bandwidth,plntransdep,plntransdeperr1,plntransdeperr2,plntransdeplim,plnradj,plnradjerr1,plnradjerr2,plnradjlim,plnratror,plnratrorerr1,plnratrorerr2,plnratrorlim,plntranmid,plntranmiderr1,plntranmiderr2,plntranmidlim,plntranreflink,facility,instrument
WASP-79 b,0.7410,0.0320,1.102600,0.010100,-0.010100,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Magellan II Landon Clay Telescope,LDSS-3C
WASP-79 b,0.7970,0.0550,1.117500,0.007300,-0.007300,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Magellan II Landon Clay Telescope,LDSS-3C
WASP-79 b,0.8500,0.0500,1.120900,0.020400,-0.020400,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Magellan II Landon Clay Telescope,LDSS-3C
WASP-79 b,0.9000,0.0500,1.161000,0.020500,-0.020500,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Magellan II Landon Clay Telescope,LDSS-3C
WASP-79 b,0.9500,0.0500,1.207100,0.021500,-0.021500,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Magellan II Landon Clay Telescope,LDSS-3C
WASP-79 b,1.0000,0.0500,1.128200,0.033200,-0.033200,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Magellan II Landon Clay Telescope,LDSS-3C
WASP-79 b,1.1430,0.0350,1.148600,0.005000,-0.005000,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-79 b,1.1770,0.0350,1.151400,0.005300,-0.005300,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-79 b,1.2120,0.0350,1.139800,0.005100,-0.005100,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-79 b,1.2480,0.0350,1.139500,0.004700,-0.004700,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-79 b,1.2820,0.0350,1.138500,0.006100,-0.006100,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-79 b,1.3170,0.0350,1.143100,0.005200,-0.005200,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-79 b,1.3530,0.0350,1.141800,0.005100,-0.005100,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-79 b,1.3880,0.0350,1.163400,0.005300,-0.005300,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-79 b,1.4220,0.0350,1.152400,0.005100,-0.005100,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-79 b,1.4580,0.0350,1.153300,0.006100,-0.006100,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-79 b,1.4930,0.0350,1.153200,0.005300,-0.005300,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-79 b,1.5270,0.0350,1.141200,0.005400,-0.005400,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-79 b,1.5620,0.0350,1.142000,0.006500,-0.006500,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-79 b,1.5980,0.0350,1.128700,0.005600,-0.005600,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-79 b,1.6320,0.0350,1.120100,0.007200,-0.007200,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-79 b,3.5600,0.7600,1.122400,0.008000,-0.008000,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
WASP-79 b,4.5000,1.1200,1.139600,0.010300,-0.010300,0,,,,,,,,,,,,,<a refstr=SOTZEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....5S/abstract target=ref>Sotzen et al. 2020</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
HAT-P-41 b,0.2050,,1.077310,0.147000,-0.147000,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.2150,,1.047490,0.097690,-0.097690,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.2250,,1.116410,0.061630,-0.061630,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.2350,,0.951370,0.080460,-0.080460,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.2450,,1.090860,0.038810,-0.038810,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.2550,,0.937060,0.081890,-0.081890,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.2650,,1.055540,0.075040,-0.075040,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.2750,,0.925220,0.060590,-0.060590,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.2850,,0.959230,0.049020,-0.049020,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.2950,,1.003070,0.020410,-0.020410,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.3050,,1.065770,0.013500,-0.013500,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.3150,,0.995120,0.021880,-0.021880,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.3250,,1.058410,0.017950,-0.017950,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.3350,,0.982270,0.018370,-0.018370,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.3450,,0.995620,0.016890,-0.016890,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.3550,,1.032450,0.018820,-0.018820,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.3650,,1.001550,0.018050,-0.018050,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.3750,,1.002500,0.019210,-0.019210,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.3850,,1.045250,0.012170,-0.012170,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.3950,,0.932500,0.036360,-0.036360,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.4050,,1.030920,0.013410,-0.013410,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.4150,,1.015680,0.018900,-0.018900,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.4250,,1.039960,0.011030,-0.011030,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.4350,,1.021600,0.009930,-0.009930,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.4450,,1.027580,0.011110,-0.011110,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.4550,,1.037550,0.012920,-0.012920,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.4650,,1.036320,0.008620,-0.008620,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.4750,,1.033200,0.013130,-0.013130,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.4850,,1.020890,0.012560,-0.012560,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.4950,,1.043700,0.012100,-0.012100,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.5050,,1.033630,0.012740,-0.012740,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.5150,,1.066720,0.011220,-0.011220,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.5250,,1.024090,0.012150,-0.012150,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.5350,,1.032260,0.008230,-0.008230,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.5450,,1.053470,0.011050,-0.011050,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.5550,,1.048290,0.011320,-0.011320,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.5650,,1.046830,0.016660,-0.016660,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.5750,,1.035090,0.014780,-0.014780,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.5850,,1.073810,0.015390,-0.015390,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.5950,,1.046510,0.012030,-0.012030,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.6050,,1.041340,0.011890,-0.011890,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.6150,,1.037070,0.013480,-0.013480,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.6250,,1.014440,0.012520,-0.012520,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.6350,,1.016620,0.016580,-0.016580,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.6450,,1.029190,0.017240,-0.017240,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.6550,,1.067270,0.018470,-0.018470,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.6650,,1.002270,0.018460,-0.018460,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.6750,,1.030650,0.017820,-0.017820,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.6850,,1.010720,0.016010,-0.016010,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.6950,,1.014020,0.020430,-0.020430,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.7050,,1.074140,0.018380,-0.018380,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.7150,,1.032370,0.025390,-0.025390,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.7250,,1.042790,0.022150,-0.022150,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.7350,,1.027380,0.019730,-0.019730,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.7450,,1.042380,0.019270,-0.019270,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.7550,,1.047710,0.023980,-0.023980,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.7650,,1.061490,0.018340,-0.018340,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.7750,,1.057510,0.020140,-0.020140,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-41 b,0.7850,,1.108460,0.023070,-0.023070,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..204W/abstract target=ref>Wakeford et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
KELT-9 b,0.6565,,1.020000,0.090000,-0.090000,0,,,,,,,,,,,,,<a refstr=TURNER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...888L..13T/abstract target=ref>Turner et al. 2020</a>,Calar Alto Observatorys 3.5 meter Telescope,CARMENES
KELT-9 b,0.8500,,0.400000,0.050000,-0.050000,0,,,,,,,,,,,,,<a refstr=TURNER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...888L..13T/abstract target=ref>Turner et al. 2020</a>,Calar Alto Observatorys 3.5 meter Telescope,CARMENES
KELT-9 b,0.8544,,0.510000,0.050000,-0.050000,0,,,,,,,,,,,,,<a refstr=TURNER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...888L..13T/abstract target=ref>Turner et al. 2020</a>,Calar Alto Observatorys 3.5 meter Telescope,CARMENES
KELT-9 b,0.8665,,0.480000,0.060000,-0.060000,0,,,,,,,,,,,,,<a refstr=TURNER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...888L..13T/abstract target=ref>Turner et al. 2020</a>,Calar Alto Observatorys 3.5 meter Telescope,CARMENES
WASP-121 b,0.2673,0.0799,,,,,,,,,0.13735,0.00257,-0.00257,0,,,,,<a refstr=SING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...91S/abstract target=ref>Sing et al. 2019</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
